Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Shape of You,Ed Sheeran,pop,233712,False,82,184,GB,Pop
Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber","reggaeton, latin",228826,False,65,184,"PR, PR, CA",Latin
That's What I Like,Bruno Mars,pop,206693,False,84,184,US,Pop
HUMBLE.,Kendrick Lamar,"west coast hip hop, hip hop",177000,True,84,184,US,Hip Hop
Something Just Like This,"The Chainsmokers, Coldplay","rock, alternative rock",247160,False,83,185,"GB, GB",Rock
Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert","trap, melodic rap",343150,True,20,0,"US, US",Hip Hop
Closer,"The Chainsmokers, Halsey","rock, alternative pop",244960,False,82,185,"GB, US",Rock
Body Like A Back Road,Sam Hunt,"country, pop country",165386,False,61,184,US,Country
Believer,Imagine Dragons,alternative rock,204346,False,1,0,US,Rock
Congratulations,"Post Malone, Quavo","hip hop, hip hop",220293,True,74,184,"US, US",Hip Hop
Say You Won't Let Go,James Arthur,soft pop,211466,False,79,173,GB,Pop
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","rap, hip hop",288600,True,66,171,"DZ, CA, US, US, US",Hip Hop
XO Tour Llif3,Lil Uzi Vert,melodic rap,182706,True,75,170,US,Hip Hop
Mask Off,Future,rap,204600,True,78,173,US,Hip Hop
Unforgettable,"French Montana, Swae Lee","hip hop, hip hop",233901,True,80,173,"US, US",Hip Hop
24K Magic,Bruno Mars,pop,225983,False,78,184,US,Pop
Stay,"Zedd, Alessia Cara",edm,210090,False,70,184,"DE, CA",Electronic
Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",r&b,204173,True,69,171,"DZ, US, US",R&B
Black Beatles,"Rae Sremmurd, Gucci Mane","trap, rap, southern hip hop",291893,True,71,184,"US, US",Hip Hop
