Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Where'd You Go (feat. Holly Brook & Jonah Matranga) - Single Version,"Fort Minor, Holly Brook, Jonah Matranga",rap rock,232466,False,28,184,"US, US, US",Rock
Yo (Excuse Me Miss),Chris Brown,r&b,229053,False,0,0,US,R&B
Walk Away (Album Version),Kelly Clarkson,christmas,186133,False,6,181,US,Jazz
Laffy Taffy,D4L,"crunk, southern hip hop",224493,True,18,33,US,Hip Hop
What You Know,T.I.,southern hip hop,274333,True,60,185,US,Hip Hop
Dirty Little Secret,The All-American Rejects,"emo pop, emo, pop punk",193653,False,66,3,US,Pop
Savin' Me,Nickelback,"post-grunge, rock",219293,False,0,0,CA,Metal
Don't Forget About Us - Radio Edit,Mariah Carey,christmas,233866,False,0,0,US,Jazz
Sexy Love,Ne-Yo,contemporary r&b,220853,False,67,177,US,R&B
U and Dat (feat. T. Pain & Kandi Girl),"E-40, T-Pain, Kandi Girl","hyphy, west coast hip hop, g-funk",202720,True,57,183,"US, US, US",Hip Hop
Far Away,Nickelback,"post-grunge, rock",238160,False,0,0,CA,Metal
What's Left Of Me,Nick Lachey,lullaby,244666,False,40,181,US,New age
So What,"Field Mob, Ciara",southern hip hop,216000,True,52,3,"US, Unknown",Hip Hop
Do It To It,"Cherish, Sean Paul","hip hop, dancehall",226293,False,59,184,"US, JM",Hip Hop
Black Horse And The Cherry Tree,KT Tunstall,folk,172373,False,58,183,GB,Folk/Acoustic
There It Go (The Whistle Song),Juelz Santana,hip hop,180493,True,14,0,US,Hip Hop
Shoulder Lean (feat. T.I.),"Young Dro, T.I.","crunk, southern hip hop",261120,True,20,184,"CA, US",Hip Hop
Unpredictable (feat. Ludacris) - Main,"Jamie Foxx, Ludacris",southern hip hop,219866,False,47,185,"US, US",Hip Hop
My Love (feat. T.I.) - Single Version,"Justin Timberlake, T.I.",southern hip hop,281826,False,38,185,"US, US",Hip Hop
Shake That,"Eminem, Nate Dogg","west coast hip hop, gangster rap, rap, hip hop, g-funk",274440,True,41,184,"US, US",Hip Hop
Pullin' Me Back,"Chingy, Tyrese","r&b, crunk, quiet storm, smooth r&b",234120,True,23,183,"US, Unknown",R&B
Bossy Featuring Too $hort (feat. Too $hort),"Kelis, Too $hort","hyphy, west coast hip hop, gangster rap, g-funk",274946,True,47,184,"US, US",Hip Hop
Chain Hang Low,Jibbs,crunk,208733,False,7,2,US,Hip Hop
Smack That,"Akon, Eminem","rap, hip hop",212360,True,79,184,"SN, US",Hip Hop
One Wish,Ray J,author,337640,False,6,0,GB,Unknown
"Sugar, We're Goin Down",Fall Out Boy,"emo pop, emo, pop punk",229093,False,73,180,US,Pop
Gimme That Remix (feat. Lil' Wayne),"Chris Brown, Lil Wayne","r&b, rap, hip hop",237360,False,55,185,"US, US",R&B
"I Know You See It (feat. Brandy ""Ms. B"" Hambrick)","Yung Joc, Brandy ""Ms. B"" Hambrick","crunk, southern hip hop",241306,True,50,170,"US, Unknown",Hip Hop
Who Says You Can't Go Home,"Bon Jovi, Jennifer Nettles","rock, glam metal",230280,False,50,184,"US, US",Rock
Too Little Too Late,JoJo,jojo,221720,False,24,0,US,Unknown
Touch It,Busta Rhymes,east coast hip hop,214960,True,53,184,US,Hip Hop
Rompe,Daddy Yankee,"reggaeton, latin",188626,True,71,184,PR,Latin
Deja Vu (feat. JAY-Z),"Beyoncé, JAY-Z","rap, east coast hip hop, hip hop",239946,False,5,30,"US, US",Hip Hop
Life is a Highway,Rascal Flatts,country,276320,False,68,182,US,Country
Call Me When You're Sober,Evanescence,alternative metal,214706,False,65,180,US,Metal
"Jesus, Take the Wheel",Carrie Underwood,country,226493,False,56,185,US,Country
Show Stopper,Danity Kane,Unknown,229240,False,49,184,US,Unknown
Get Up (feat. Chamillionaire),"Ciara, Chamillionaire",southern hip hop,262493,False,15,115,"Unknown, US",Hip Hop
We Be Burnin',Sean Paul,dancehall,215213,False,61,184,JM,Traditional music
Hate Me,Blue October,alternative rock,380200,True,55,3,US,Rock
You And Me,Lifehouse,post-grunge,195493,False,70,184,US,Metal
Beep,"The Pussycat Dolls, will.i.am","dance-pop, hip hop",229360,False,46,3,"US, US",Unknown
I Think They Like Me - Remix,"Dem Franchize Boyz, Jermaine Dupri, Da Brat, Bow Wow, The Kid Slim","r&b, crunk, southern hip hop, g-funk",282093,True,44,183,"Unknown, US, US, GB, US",R&B
Say Goodbye,Chris Brown,r&b,289760,False,65,185,US,R&B
Waiting On the World to Change,John Mayer,singer-songwriter,201173,False,68,185,US,Folk/Acoustic
Soul Survivor,"Jeezy, Akon","rap, crunk, southern hip hop, gangster rap",280013,True,61,3,"US, SN",Hip Hop
Pump It,Black Eyed Peas,hip hop,213066,True,64,3,US,Hip Hop
When I'm Gone,Eminem,"rap, hip hop",281120,True,57,179,US,Hip Hop
Hung Up,Madonna,pop,337733,False,71,184,US,Pop
Stay Fly,Three 6 Mafia,"crunk, southern hip hop, gangster rap, horrorcore, memphis rap",236600,True,63,174,Unknown,Hip Hop
Love,Keyshia Cole,r&b,255333,False,76,184,US,R&B
When You're Mad,Ne-Yo,contemporary r&b,222000,False,53,177,US,R&B
Why You Wanna,T.I.,southern hip hop,215000,True,50,185,US,Hip Hop
Stupid Girls,P!nk,pop,195920,True,18,185,US,Pop
Feel Good Inc.,Gorillaz,alternative rock,222640,False,82,169,Unknown,Rock
I'm Sprung,T-Pain,hip hop,231040,False,16,0,US,Hip Hop
Do I Make You Proud,Taylor Hicks,pop,248693,False,20,3,US,Pop
For You I Will (Confidence) - Single Version,Teddy Geiger,queer,229333,False,0,0,US,Unknown
